strategy,cycle_idx,entry_dt,exit_dt,dte,lot,spot_entry,spot_exit,legs_count,leg1_id,leg1_type,leg1_strike,leg1_in,leg1_out,leg1_vol,leg2_id,leg2_type,leg2_strike,leg2_in,leg2_out,leg2_vol,gross,costs,net,stt,turnover_fees,sebi_charges,stamp_duty,gst,slippage,variance_reconciliation,hist_margin,vix
OPT_ATM_STRADDLE_0DTE,84,2026-04-21,2026-04-21,0,65,24374.55,24576.6,2,63434,CE,24350.0,128.15,227.4,1355211,63435,PE,24350.0,104.0,0.15,7567645,298.99999999999966,187.01999999999998,111.97999999999968,14.79,10.46,0.0299,0.45,16.29,65.0,1.1368683772161603e-13,157680.8675,17.53
OPT_ATM_STRADDLE_0DTE,85,2026-04-28,2026-04-28,0,65,24049.9,23995.7,2,72265,CE,24050.0,94.0,0.95,29395183,72266,PE,24050.0,64.6,50.1,19879632,6990.749999999999,168.68,6822.069999999999,3.32,4.77,0.0137,0.31,15.26,65.0,9.094947017729282e-13,151000.915,18.05
OPT_ATM_STRADDLE_0DTE,86,2026-05-05,2026-05-05,0,65,24052.6,24032.8,2,74155,CE,24050.0,97.7,0.5,39211174,74156,PE,24050.0,69.95,27.3,21875737,9090.250000000002,166.79000000000002,8923.460000000001,1.8,4.4399999999999995,0.0127,0.33,15.2,65.0,1.8189894035458565e-12,151604.96,17.91
OPT_ATM_STRADDLE_0DTE,87,2026-05-12,2026-05-12,0,65,23722.6,23379.55,2,41738,CE,23700.0,125.0,0.3,17243869,41739,PE,23700.0,65.0,317.3,7431383,-8294.0,194.07,-8488.07,20.64,11.549999999999999,0.0329,0.37,16.48,65.0,1.8189894035458565e-12,151127.20999999996,19.28
OPT_ATM_STRADDLE_0DTE,88,2026-05-19,2026-05-19,0,65,23675.3,23618.0,2,51366,CE,23700.0,83.45,0.4,37152321,51367,PE,23700.0,108.2,71.3,38589513,7796.75,171.52,7625.23,4.66,5.99,0.0172,0.37,15.48,65.0,9.094947017729282e-13,150957.755,18.68
OPT_ATM_STRADDLE_0DTE,89,2026-05-26,2026-05-26,0,65,24004.1,23913.7,2,72179,CE,24000.0,79.0,0.25,23258295,72180,PE,24000.0,59.8,88.95,23242801,3223.9999999999995,171.6,3052.3999999999996,5.8,5.18,0.0149,0.27,15.329999999999998,65.0,4.547473508864641e-13,149445.985,16.13
OPT_ATM_STRADDLE_0DTE,90,2026-06-02,2026-06-02,0,65,23229.15,23483.55,2,57020,CE,23250.0,99.0,222.9,6967896,57021,PE,23250.0,52.95,0.1,22260083,-4618.250000000001,184.28,-4802.530000000001,14.5,8.530000000000001,0.0243,0.29000000000000004,15.94,65.0,9.094947017729282e-13,145767.2775,15.36
OPT_ATM_STRADDLE_0DTE,91,2026-06-09,2026-06-09,0,65,23259.05,23242.1,2,42286,CE,23250.0,64.75,4.25,48613763,42287,PE,23250.0,100.3,5.85,32704409,10071.75,165.1,9906.65,0.66,3.9800000000000004,0.0114,0.33,15.120000000000001,65.0,0.0,146793.6925,15.58
OPT_ATM_STRADDLE_0DTE,92,2026-06-16,2026-06-16,0,65,23923.9,23989.15,2,50611,CE,23900.0,74.2,86.85,18072805,50612,PE,23900.0,57.0,0.15,34054760,2873.0000000000005,171.17,2701.8300000000004,5.66,4.96,0.0142,0.25,15.29,65.0,4.547473508864641e-13,148482.815,13.36
OPT_ATM_STRADDLE_0DTE,93,2026-06-23,2026-06-23,0,65,24071.3,23824.1,2,56374,CE,24050.0,66.95,0.25,15899785,56375,PE,24050.0,40.05,201.5,12231547,-6158.749999999999,181.05,-6339.799999999999,13.12,7.03,0.0201,0.21000000000000002,15.67,65.0,0.0,147772.10499999998,13.94
OPT_ATM_STRADDLE_0DTE,94,2026-06-30,2026-06-30,0,65,24032.05,23865.75,2,79730,CE,24050.0,49.75,0.45,17295074,79731,PE,24050.0,78.0,192.2,2086747,-4218.499999999999,180.8,-4399.299999999999,12.52,7.29,0.020900000000000002,0.25,15.72,65.0,0.0,148891.24249999996,13.6
OPT_ATM_STRADDLE_0DTE,95,2026-07-07,2026-07-07,0,65,24464.45,24398.7,2,44660,CE,24450.0,46.9,1.45,39029670,44661,PE,24450.0,78.15,33.0,43298124,5889.0,166.18,5722.82,2.2399999999999998,3.63,0.0103,0.24,15.06,65.0,0.0,151245.2825,11.65
OPT_ATM_STRADDLE_0DTE,96,2026-07-14,2026-07-14,0,65,24068.0,24052.05,2,51373,CE,24050.0,97.0,9.0,32485416,51374,PE,24050.0,52.0,3.15,44716272,8895.25,164.81,8730.44,0.78,3.66,0.010499999999999999,0.29000000000000004,15.07,65.0,0.0,150482.8,13.75
OPT_ATM_STRADDLE_0DTE,97,2026-07-21,2026-07-21,0,65,24216.05,24187.7,2,57348,CE,24200.0,79.0,3.15,48849517,57349,PE,24200.0,49.9,14.5,32924798,7231.25,164.75,7066.5,1.14,3.34,0.0095,0.25,15.01,65.0,0.0,150042.39250000002,12.6
OPT_ATM_STRADDLE_0DTE,98,2026-07-28,2026-07-28,0,65,23971.25,23985.35,2,63937,CE,23950.0,94.0,19.6,14829028,63938,PE,23950.0,27.05,2.95,35295089,6402.5,164.95,6237.55,1.46,3.2600000000000002,0.009300000000000001,0.22999999999999998,14.99,65.0,0.0,148100.0625,12.56
OPT_ATM_STRADDLE_0DTE,99,2026-08-04,2026-08-04,0,65,24703.9,24614.9,2,65883,CE,24700.0,44.65,3.75,13335761,65884,PE,24700.0,110.0,137.45,3040843,874.2500000000007,176.84,697.4100000000007,9.17,6.73,0.0192,0.3,15.620000000000001,65.0,5.684341886080801e-13,154570.065,12.19
OPT_ATM_STRADDLE_0DTE,100,2026-08-11,2026-08-11,0,65,24575.1,24471.7,2,41015,CE,24600.0,72.9,0.95,12362212,41016,PE,24600.0,74.65,134.4,3247615,793.0000000000002,176.1,616.9000000000002,8.8,6.4399999999999995,0.0184,0.29000000000000004,15.56,65.0,1.1368683772161603e-13,153355.085,11.86
OPT_ATM_STRADDLE_0DTE,101,2026-08-18,2026-08-18,0,65,24223.85,24154.9,2,45098,CE,24200.0,111.0,11.4,27670744,45099,PE,24200.0,19.0,25.3,37657676,6064.5,166.51999999999998,5897.98,2.38,3.79,0.0109,0.26,15.08,65.0,9.094947017729282e-13,150159.5225,11.39
OPT_ATM_STRADDLE_0DTE,102,2026-08-25,2026-08-25,0,65,24175.75,24334.55,2,61647,CE,24200.0,23.45,89.35,27733918,61670,PE,24200.0,54.7,2.4,21625843,-883.9999999999992,170.1,-1054.0999999999992,5.97,3.87,0.011,0.16,15.09,65.0,1.1368683772161603e-12,146507.8875,11.08
OPT_ATM_STRADDLE_0DTE,103,2026-09-01,2026-09-01,0,65,24077.55,24055.8,2,46989,CE,24100.0,45.4,4.45,32652760,46990,PE,24100.0,67.05,49.35,21646571,3812.2499999999995,167.59,3644.6599999999994,3.5,3.78,0.0108,0.22,15.08,65.0,4.547473508864641e-13,148162.91749999998,11.49
OPT_ATM_STRADDLE_0DTE,104,2026-09-08,2026-09-08,0,65,23743.1,23635.1,2,42629,CE,23750.0,44.0,4.75,15219091,42630,PE,23750.0,55.7,120.2,6527491,-1641.25,173.76,-1815.01,8.12,5.11,0.0146,0.2,15.32,65.0,2.2737367544323206e-13,145377.63499999998,11.23
OPT_ATM_STRADDLE_0DTE,105,2026-09-15,2026-09-15,0,65,23576.15,23118.6,2,47301,CE,23600.0,45.0,0.95,7762545,47302,PE,23600.0,102.05,439.5,1001299,-19071.0,204.14,-19275.14,28.63,13.370000000000001,0.038200000000000005,0.29000000000000004,16.81,65.0,0.0,147478.7275,13.43
OPT_STRANGLE_WEEKLY,1,2024-09-18,2024-09-19,1,25,25377.55,25415.8,2,68021,CE,25750.0,13.45,0.2,1617040,67897,PE,25000.0,20.25,0.15,2625119,833.75,119.78999999999999,713.96,0.01,0.3,0.0007999999999999999,0.03,14.45,25.0,0.0,67458.56875,13.37
OPT_STRANGLE_WEEKLY,2,2024-09-20,2024-09-26,6,25,25790.95,26216.05,2,56089,CE,26200.0,11.55,27.75,3040694,54561,PE,25400.0,51.25,0.2,2839182,871.2499999999999,121.08,750.1699999999998,0.7,0.79,0.0023,0.05,14.54,25.0,2.2737367544323206e-13,69271.24375000001,12.79
OPT_STRANGLE_WEEKLY,3,2024-09-27,2024-10-03,6,25,26178.95,25250.1,2,58581,CE,26550.0,24.4,0.1,676060,58549,PE,25800.0,23.9,546.85,888692,-12466.25,139.26,-12605.51,13.67,5.2,0.0149,0.04,15.34,25.0,0.0,69927.24375,11.96
OPT_STRANGLE_WEEKLY,4,2024-10-04,2024-10-10,6,25,25014.6,24998.45,2,48648,CE,25400.0,49.9,0.1,2954153,47143,PE,24650.0,70.6,0.1,404218,3007.5,120.74,2886.76,0.0,1.06,0.0031,0.09,14.59,25.0,0.0,68675.825,14.13
OPT_STRANGLE_WEEKLY,5,2024-10-11,2024-10-17,6,25,24964.25,24749.85,2,48430,CE,25350.0,22.85,0.15,509440,48187,PE,24600.0,39.35,0.15,649621,1547.5000000000002,120.1,1427.4000000000003,0.0,0.55,0.0015999999999999999,0.05,14.5,25.0,2.2737367544323206e-13,67086.15625,13.22
OPT_STRANGLE_WEEKLY,6,2024-10-18,2024-10-24,6,25,24854.05,24399.4,2,44114,CE,25250.0,19.6,0.1,802140,43727,PE,24500.0,34.35,98.6,2200546,-1118.75,123.47,-1242.22,2.46,1.3299999999999998,0.0038,0.04,14.64,25.0,0.0,66590.63124999999,13.04
OPT_STRANGLE_WEEKLY,7,2024-10-25,2024-10-31,6,25,24180.8,24205.35,2,54756,CE,24550.0,31.9,0.15,676630,48985,PE,23800.0,44.05,0.1,1375054,1892.4999999999998,120.24,1772.2599999999998,0.0,0.67,0.0019000000000000002,0.05,14.52,25.0,2.2737367544323206e-13,65373.35,14.63
OPT_STRANGLE_WEEKLY,8,2024-11-01,2024-11-07,6,25,24304.35,24199.35,2,50408,CE,24650.0,57.25,0.1,61803,50371,PE,23950.0,92.65,0.1,29659,3742.5000000000005,121.06,3621.4400000000005,0.0,1.31,0.0037,0.11000000000000001,14.64,25.0,4.547473508864641e-13,67546.41875,15.9
OPT_STRANGLE_WEEKLY,9,2024-11-08,2024-11-14,6,25,24148.2,23532.7,2,43972,CE,24500.0,31.25,0.1,2254772,43888,PE,23800.0,41.7,274.55,1134046,-5042.5,129.91,-5172.41,6.86,3.04,0.008700000000000001,0.05,14.95,25.0,0.0,65212.775,14.47
OPT_STRANGLE_WEEKLY,10,2024-11-18,2024-11-21,3,25,23453.8,23349.9,2,43332,CE,23800.0,15.7,0.15,3678136,42286,PE,23100.0,21.0,0.3,2214211,906.25,119.83000000000001,786.42,0.01,0.33,0.0009,0.03,14.46,25.0,1.1368683772161603e-13,62483.725,15.17
OPT_STRANGLE_WEEKLY,11,2024-11-22,2024-11-28,6,25,23907.25,23914.15,2,42965,CE,24250.0,55.1,0.35,1121664,42920,PE,23550.0,94.1,0.15,1450609,3717.4999999999995,121.07,3596.4299999999994,0.01,1.31,0.0037999999999999996,0.11000000000000001,14.64,25.0,9.094947017729282e-13,66486.53125,16.1
OPT_STRANGLE_WEEKLY,12,2024-11-29,2024-12-05,6,25,24131.1,24708.4,2,53023,CE,24500.0,39.85,129.2,3734578,52978,PE,23750.0,35.7,0.25,810720,-1347.4999999999998,124.82,-1472.3199999999997,3.2399999999999998,1.79,0.0050999999999999995,0.06,14.73,25.0,4.547473508864641e-13,65232.8875,14.43
OPT_STRANGLE_WEEKLY,13,2024-12-06,2024-12-12,6,25,24677.8,24548.7,2,46143,CE,25050.0,53.45,0.15,693247,46106,PE,24300.0,53.7,0.2,1343649,2670.0000000000005,120.59,2549.4100000000003,0.01,0.94,0.0026,0.08,14.56,25.0,4.547473508864641e-13,67457.975,14.14
OPT_STRANGLE_WEEKLY,14,2024-12-13,2024-12-19,6,25,24768.3,23951.7,2,47438,CE,25150.0,23.9,0.15,1200454,47408,PE,24400.0,36.3,448.5,4246662,-9711.25,135.93,-9847.18,11.21,4.45,0.0127,0.05,15.21,25.0,1.8189894035458565e-12,66521.7875,13.05
OPT_STRANGLE_WEEKLY,15,2024-12-20,2024-12-26,6,25,23587.5,23750.2,2,41693,CE,23950.0,67.6,0.1,1751965,41635,PE,23250.0,58.35,0.1,662055,3143.75,120.79,3022.96,0.0,1.1,0.0031999999999999997,0.09,14.6,25.0,0.0,65065.9375,15.07
OPT_STRANGLE_WEEKLY,16,2024-12-27,2025-01-02,6,75,23813.4,24188.65,2,52544,CE,24150.0,35.2,41.95,313484,52495,PE,23450.0,27.75,0.25,244455,1556.25,175.98000000000002,1380.27,3.17,2.76,0.007899999999999999,0.14,14.9,75.0,0.0,192251.77500000002,13.24
OPT_STRANGLE_WEEKLY,17,2025-01-03,2025-01-09,6,75,24004.75,23526.5,2,48141,CE,24350.0,39.8,0.1,453109,48101,PE,23650.0,40.6,130.15,354383,-3738.7500000000014,185.89,-3924.6400000000012,9.77,5.53,0.0158,0.18,15.399999999999999,75.0,9.094947017729282e-13,195067.40624999997,13.54
OPT_STRANGLE_WEEKLY,18,2025-01-10,2025-01-16,6,75,23431.5,23311.8,2,52662,CE,23800.0,39.9,0.05,1562866,52534,PE,23100.0,53.1,0.1,847708,6963.75,172.51,6791.24,0.01,2.45,0.007,0.21,14.84,75.0,0.0,191498.0625,14.92
OPT_STRANGLE_WEEKLY,19,2025-01-17,2025-01-23,6,75,23203.2,23205.35,2,54983,CE,23550.0,45.5,0.15,612187,54771,PE,22850.0,46.85,0.15,405480,6903.750000000001,172.5,6731.250000000001,0.02,2.4299999999999997,0.0069,0.21000000000000002,14.84,75.0,9.094947017729282e-13,189651.44999999998,15.75
OPT_STRANGLE_WEEKLY,20,2025-01-24,2025-01-30,6,25,23092.2,23249.5,2,45684,CE,23450.0,47.1,0.2,1549354,43258,PE,22750.0,50.7,0.15,1014691,2436.25,120.49,2315.76,0.01,0.85,0.0024999999999999996,0.08,14.55,25.0,0.0,63062.025,16.75
OPT_STRANGLE_WEEKLY,21,2025-01-31,2025-02-06,6,75,23508.4,23603.35,2,44980,CE,23850.0,117.15,0.1,168435,44931,PE,23150.0,107.1,0.05,166090,16807.5,176.89,16630.61,0.01,5.890000000000001,0.016800000000000002,0.5,15.469999999999999,75.0,0.0,201947.4,16.25
OPT_STRANGLE_WEEKLY,22,2025-02-07,2025-02-13,6,75,23559.95,23031.4,2,51247,CE,23900.0,39.55,0.05,1064230,51202,PE,23200.0,36.65,165.05,1218507,-6667.5,189.44,-6856.94,12.38,6.33,0.0181,0.16999999999999998,15.54,75.0,9.094947017729282e-13,191249.60625,13.69
OPT_STRANGLE_WEEKLY,23,2025-02-14,2025-02-20,6,75,22929.25,22913.15,2,63608,CE,23250.0,58.7,0.1,799001,63425,PE,22600.0,49.8,0.1,1518246,8122.5,173.03,7949.47,0.02,2.85,0.0081,0.24,14.920000000000002,75.0,0.0,188705.34375,15.02
OPT_STRANGLE_WEEKLY,24,2025-02-21,2025-02-27,6,75,22795.9,22545.05,2,55645,CE,23150.0,31.65,0.1,496093,55618,PE,22450.0,31.45,0.2,508945,4710.0,171.52,4538.48,0.02,1.66,0.0048,0.14,14.7,75.0,0.0,184250.2125,14.53
OPT_STRANGLE_WEEKLY,25,2025-02-28,2025-03-06,6,75,22124.7,22544.7,2,68438,CE,22450.0,46.3,94.5,722283,68408,PE,21800.0,34.4,0.1,1363726,-1042.5000000000005,182.13,-1224.6300000000006,7.1,4.61,0.0132,0.18,15.23,75.0,4.547473508864641e-13,180284.51249999998,13.91
OPT_STRANGLE_WEEKLY,26,2025-03-07,2025-03-13,6,75,22552.5,22397.2,2,45484,CE,22900.0,28.15,0.1,1478863,45452,PE,22200.0,30.8,0.1,1430849,4406.25,171.38,4234.87,0.02,1.55,0.004399999999999999,0.13,14.68,75.0,0.0,182022.1875,13.47
OPT_STRANGLE_WEEKLY,27,2025-03-17,2025-03-20,3,75,22508.75,23190.65,2,50217,CE,22850.0,14.75,344.7,1112676,50159,PE,22150.0,16.95,0.1,743945,-23482.499999999996,207.03,-23689.529999999995,25.860000000000003,9.889999999999999,0.0283,0.07,16.18,75.0,3.637978807091713e-12,179633.90625,13.42
OPT_STRANGLE_WEEKLY,28,2025-03-21,2025-03-27,6,75,23350.4,23591.95,2,51477,CE,23700.0,23.4,0.25,1951344,64565,PE,23000.0,27.1,0.15,2125243,3757.5,171.12,3586.38,0.03,1.3399999999999999,0.0038,0.11,14.64,75.0,0.0,187671.9,12.58
OPT_STRANGLE_WEEKLY,29,2025-03-28,2025-04-03,6,75,23519.35,23250.1,2,54761,CE,23850.0,25.65,0.1,811752,54664,PE,23150.0,23.45,0.25,508963,3656.25,171.07,3485.18,0.03,1.3,0.0037,0.11,14.629999999999999,75.0,4.547473508864641e-13,188897.38124999998,12.72
OPT_STRANGLE_WEEKLY,30,2025-04-04,2025-04-09,5,75,22904.45,22399.15,2,43898,CE,23250.0,18.65,0.1,1046353,43861,PE,22550.0,27.75,151.2,614272,-7867.499999999999,186.99,-8054.489999999999,11.35,5.19,0.0148,0.1,15.34,75.0,9.094947017729282e-13,183852.54375,13.76
OPT_STRANGLE_WEEKLY,31,2025-04-11,2025-04-17,6,75,22828.55,23851.65,2,48226,CE,23150.0,121.2,700.45,462249,48177,PE,22500.0,122.6,0.1,1091502,-34256.25,251.82,-34508.07,52.54,24.79,0.0708,0.55,18.87,75.0,7.275957614183426e-12,198059.83125,20.11
OPT_STRANGLE_WEEKLY,32,2025-04-21,2025-04-24,3,75,24125.55,24246.7,2,79640,CE,24500.0,26.1,0.2,1608214,79512,PE,23750.0,30.85,0.2,496173,4241.25,171.32999999999998,4069.92,0.02,1.5099999999999998,0.0043,0.13,14.67,75.0,0.0,194259.95625,15.52
OPT_STRANGLE_WEEKLY,33,2025-04-25,2025-04-30,5,75,24039.35,24334.2,2,52002,CE,24400.0,47.65,1.5,1936771,51961,PE,23700.0,72.3,0.15,1167056,8872.499999999998,173.56,8698.939999999999,0.12,3.19,0.0091,0.27,14.969999999999999,75.0,1.8189894035458565e-12,198306.13124999998,17.16
OPT_STRANGLE_WEEKLY,34,2025-05-02,2025-05-08,6,75,24346.7,24273.8,2,38625,CE,24700.0,40.4,0.15,1847548,38590,PE,24000.0,77.0,0.75,2139531,8737.5,173.39999999999998,8564.1,0.06999999999999999,3.1,0.008799999999999999,0.26,14.96,75.0,1.8189894035458565e-12,200535.26249999998,18.26
OPT_STRANGLE_WEEKLY,35,2025-05-09,2025-05-15,6,75,24008.0,25062.1,2,46264,CE,24350.0,77.05,717.0,550767,46223,PE,23650.0,138.7,0.15,216072,-37605.00000000001,252.63,-37857.630000000005,53.78,24.48,0.07,0.48,18.82,75.0,0.0,205244.24999999997,21.63
OPT_STRANGLE_WEEKLY,36,2025-05-16,2025-05-22,6,75,25019.8,24609.7,2,49291,CE,25400.0,53.6,0.1,710763,49213,PE,24650.0,61.35,46.0,303045,5163.75,178.12,4985.63,3.46,4.2299999999999995,0.0121,0.26,15.16,75.0,0.0,205652.175,16.55
OPT_STRANGLE_WEEKLY,37,2025-05-23,2025-05-29,6,75,24853.15,24833.6,2,61765,CE,25250.0,64.05,0.25,616187,61684,PE,24500.0,76.2,0.25,1360773,10481.25,174.13,10307.12,0.04,3.6999999999999997,0.010499999999999999,0.31000000000000005,15.07,75.0,1.8189894035458565e-12,206237.30625,17.28
OPT_STRANGLE_WEEKLY,38,2025-05-30,2025-06-05,6,75,24750.7,24750.9,2,40495,CE,25100.0,87.8,0.1,729488,40460,PE,24400.0,64.0,0.15,753103,11366.25,174.48000000000002,11191.77,0.02,3.99,0.0114,0.34,15.120000000000001,75.0,0.0,206296.7625,16.08
OPT_STRANGLE_WEEKLY,39,2025-06-06,2025-06-12,6,75,25003.05,24888.2,2,44884,CE,25400.0,39.75,0.2,1097977,44845,PE,24650.0,50.1,0.15,638290,6712.5,172.42000000000002,6540.08,0.02,2.37,0.0068000000000000005,0.2,14.83,75.0,0.0,203637.76875,14.63
OPT_STRANGLE_WEEKLY,40,2025-06-13,2025-06-19,6,75,24718.6,24793.25,2,51015,CE,25100.0,37.7,0.2,835950,50980,PE,24350.0,77.7,0.2,361458,8625.0,173.26,8451.74,0.02,3.0300000000000002,0.0086,0.25,14.95,75.0,0.0,203313.975,15.08
OPT_STRANGLE_WEEKLY,41,2025-06-20,2025-06-26,6,75,25112.4,25549.0,2,62421,CE,25500.0,26.85,50.35,1903516,62386,PE,24750.0,58.85,0.25,484188,2632.5,177.63,2454.87,3.8,3.58,0.0102,0.19,15.05,75.0,0.0,204187.65000000002,13.67
OPT_STRANGLE_WEEKLY,42,2025-06-27,2025-07-03,6,75,25637.8,25405.3,2,57484,CE,26000.0,28.7,0.15,1780816,56754,PE,25250.0,32.65,0.2,371227,4575.0,171.47,4403.53,0.02,1.62,0.0047,0.13,14.7,75.0,0.0,206498.92500000002,12.39
OPT_STRANGLE_WEEKLY,43,2025-07-04,2025-07-10,6,75,25461.0,25355.25,2,40074,CE,25850.0,25.1,0.15,462818,40023,PE,25100.0,30.35,0.15,996929,4136.25,171.26999999999998,3964.98,0.02,1.46,0.0042,0.13,14.66,75.0,4.547473508864641e-13,204664.12499999997,12.32
OPT_STRANGLE_WEEKLY,44,2025-07-11,2025-07-17,6,75,25149.85,25111.45,2,47303,CE,25550.0,24.15,0.15,566356,47264,PE,24750.0,20.05,0.1,324398,3296.25,170.91,3125.34,0.02,1.17,0.0033,0.1,14.620000000000001,75.0,0.0,201370.06875,11.82
OPT_STRANGLE_WEEKLY,45,2025-07-18,2025-07-24,6,75,24968.4,25062.1,2,49526,CE,25350.0,27.85,0.15,505834,49470,PE,24600.0,22.95,0.1,672367,3791.25,171.11,3620.14,0.02,1.3399999999999999,0.0037999999999999996,0.11,14.64,75.0,0.0,200436.15000000002,11.39
OPT_STRANGLE_WEEKLY,46,2025-07-25,2025-07-31,6,75,24837.0,24768.35,2,55807,CE,25200.0,27.25,0.15,1459572,55778,PE,24450.0,20.9,0.25,460700,3581.25,171.05,3410.2,0.03,1.28,0.0037,0.11,14.629999999999999,75.0,0.0,199202.62499999997,11.28
OPT_STRANGLE_WEEKLY,47,2025-08-01,2025-08-07,6,75,24565.35,24596.15,2,39864,CE,24950.0,32.15,0.1,884413,39781,PE,24200.0,40.9,0.15,1035551,5460.0,171.85,5288.15,0.02,1.9300000000000002,0.0055,0.16,14.739999999999998,75.0,0.0,198930.88124999998,11.98
OPT_STRANGLE_WEEKLY,48,2025-08-08,2025-08-14,6,75,24363.3,24631.3,2,44500,CE,24750.0,29.3,0.25,809378,44445,PE,24000.0,26.4,0.1,1684085,4151.25,171.31,3979.94,0.03,1.48,0.004200000000000001,0.13,14.67,75.0,0.0,196038.4875,12.03
OPT_STRANGLE_WEEKLY,49,2025-08-18,2025-08-21,3,75,24876.95,25083.75,2,47271,CE,25250.0,19.25,0.15,841860,47167,PE,24500.0,12.5,0.1,1064712,2362.5,170.48,2192.02,0.02,0.8400000000000001,0.0024000000000000002,0.07,14.55,75.0,0.0,198287.23124999998,12.34
OPT_STRANGLE_WEEKLY,50,2025-08-22,2025-08-28,6,75,24870.1,24500.9,2,72036,CE,25250.0,19.25,0.2,708312,71955,PE,24500.0,18.3,7.9,902741,2208.75,171.49,2037.26,0.6,1.2,0.0035,0.08,14.61,75.0,2.2737367544323206e-13,198668.28749999998,11.73
OPT_STRANGLE_WEEKLY,51,2025-08-29,2025-09-02,4,75,24426.85,24579.6,2,48945,CE,24800.0,10.5,0.15,2634461,48899,PE,24050.0,7.55,0.1,585614,1335.0,170.03,1164.97,0.02,0.48000000000000004,0.0014,0.04,14.49,75.0,0.0,193715.19374999998,11.75
OPT_STRANGLE_WEEKLY,52,2025-09-03,2025-09-09,6,75,24715.05,24868.6,2,40598,CE,25100.0,13.95,0.1,963522,40561,PE,24350.0,19.95,0.15,810774,2523.75,170.56,2353.19,0.02,0.9,0.0026,0.07,14.57,75.0,0.0,197173.51875,10.93
OPT_STRANGLE_WEEKLY,53,2025-09-10,2025-09-16,6,75,24973.1,25239.1,2,44764,CE,25350.0,16.65,0.15,629731,44589,PE,24600.0,16.15,0.1,513343,2441.25,170.53,2270.72,0.02,0.87,0.0024999999999999996,0.08,14.56,75.0,4.547473508864641e-13,199123.16249999998,10.54
OPT_STRANGLE_WEEKLY,54,2025-09-17,2025-09-23,6,75,25330.25,25169.5,2,47793,CE,25700.0,16.85,0.1,694072,47724,PE,24950.0,15.0,0.1,231830,2373.75,170.48,2203.27,0.02,0.8400000000000001,0.0024000000000000002,0.07,14.55,75.0,0.0,201864.46875,10.25
OPT_STRANGLE_WEEKLY,55,2025-09-24,2025-09-30,6,75,25056.9,24611.1,2,60497,CE,25450.0,15.45,0.15,616529,60460,PE,24700.0,13.55,84.5,635114,-4173.75,179.32999999999998,-4353.08,6.35,2.98,0.0086,0.06,14.93,75.0,0.0,199498.08750000002,10.52
OPT_STRANGLE_WEEKLY,56,2025-10-01,2025-10-07,6,75,24836.3,25108.3,2,38399,CE,25200.0,9.45,0.15,947632,38342,PE,24450.0,11.95,0.1,628460,1586.25,170.15,1416.1,0.02,0.5700000000000001,0.0015999999999999999,0.05,14.51,75.0,0.0,197190.8625,10.29
OPT_STRANGLE_WEEKLY,57,2025-10-08,2025-10-14,6,75,25046.15,25145.5,2,42703,CE,25400.0,15.1,0.1,1754002,42652,PE,24650.0,11.7,0.1,498374,1995.0,170.32,1824.68,0.02,0.71,0.002,0.06,14.53,75.0,2.2737367544323206e-13,199248.43125,10.31
OPT_STRANGLE_WEEKLY,58,2025-10-15,2025-10-20,5,75,25323.55,25843.15,2,45278,CE,25700.0,10.95,136.0,1444390,45247,PE,24950.0,16.15,0.05,488392,-8171.25,184.74,-8355.99,10.2,4.29,0.012199999999999999,0.06,15.18,75.0,0.0,201455.45625,10.53
OPT_STRANGLE_WEEKLY,59,2025-10-21,2025-10-28,7,75,25868.6,25936.2,2,59037,CE,26250.0,25.4,0.2,149967,58939,PE,25500.0,26.7,0.15,307067,3881.25,171.16,3710.09,0.02,1.37,0.0039,0.12,14.65,75.0,0.0,207622.72499999998,11.3
OPT_STRANGLE_WEEKLY,60,2025-10-29,2025-11-04,6,75,26053.9,25597.65,2,47728,CE,26450.0,36.7,0.15,617940,47663,PE,25650.0,23.4,49.2,387393,806.25,176.64,629.61,3.6999999999999997,2.88,0.0082,0.13,14.92,75.0,1.1368683772161603e-13,209681.96250000002,11.97
OPT_STRANGLE_WEEKLY,61,2025-11-06,2025-11-11,5,75,25509.7,25694.95,2,40131,CE,25900.0,14.1,0.1,1163577,40064,PE,25150.0,12.05,0.1,384127,1946.2500000000002,170.3,1775.9500000000003,0.02,0.69,0.002,0.06,14.53,75.0,2.2737367544323206e-13,202850.1375,12.41
OPT_STRANGLE_WEEKLY,62,2025-11-12,2025-11-18,6,75,25875.8,25910.05,2,44315,CE,26250.0,28.7,0.15,602154,44266,PE,25500.0,25.55,0.1,739282,4050.0,171.23000000000002,3878.77,0.02,1.4300000000000002,0.0041,0.12,14.66,75.0,0.0,207840.675,12.11
OPT_STRANGLE_WEEKLY,63,2025-11-19,2025-11-25,6,75,26052.65,25884.8,2,53198,CE,26450.0,24.1,0.15,471825,52860,PE,25650.0,29.7,0.15,497865,4012.5,171.22,3841.28,0.02,1.42,0.004,0.12000000000000001,14.66,75.0,0.0,209199.61875,11.97
OPT_STRANGLE_WEEKLY,64,2025-11-26,2025-12-02,6,75,26205.3,26032.2,2,46831,CE,26600.0,18.8,0.1,839978,46784,PE,25800.0,26.2,0.15,955718,3356.25,170.92000000000002,3185.33,0.02,1.19,0.0034000000000000002,0.1,14.61,75.0,0.0,209741.7375,11.97
