sess,expiry,year,spot,settle,vix,type,buy_k,sell_k,buy_fill,sell_fill,debit_pts,lot,capital_req,gross_pts,gross,costs,net,is_win,cum_net,candidate_id,candidate_name,in_primary_5y
2020-01-30,2020-02-06,2020,12035.8,12137.95,16.5,BEAR_PUT,12000.0,11750.0,132.2,46.1,86.1,75,6457.5,-86.1,-6457.5,57.56,-6515.06,0,-32944.44,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2020-02-24,2020-02-27,2020,11829.4,11633.3,13.7,BEAR_PUT,11800.0,11550.0,76.25,19.2,57.05,75,4278.75,109.65,8223.75,75.52,8148.23,1,-24796.210000000003,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2020-03-06,2020-03-12,2020,10989.45,9590.15,23.25,BEAR_PUT,10950.0,10700.0,148.75,69.85,78.9,75,5917.5,171.1,12832.5,297.49,12535.01,1,-12261.200000000003,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2020-08-11,2020-08-13,2020,11322.5,11300.45,22.51,BULL_CALL,11350.0,11600.0,56.3,3.55,52.75,75,3956.25,-52.75,-3956.25,50.15,-4006.4,0,-16267.600000000002,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2020-08-18,2020-08-20,2020,11385.35,11312.2,21.31,BULL_CALL,11450.0,11700.0,34.85,1.85,33.0,75,2475.0,-33.0,-2475.0,48.99,-2523.99,0,-18791.590000000004,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2020-08-24,2020-08-27,2020,11466.45,11559.25,19.94,BULL_CALL,11500.0,11750.0,58.25,3.05,55.2,75,4140.0,4.05,303.75,58.37,245.38,1,-18546.210000000003,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2020-09-04,2020-09-10,2020,11333.85,11449.25,20.5,BEAR_PUT,11300.0,11050.0,98.9,35.7,63.2,75,4740.0,-63.2,-4740.0,55.06,-4795.06,0,-23341.270000000004,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2020-09-21,2020-09-24,2020,11250.55,10805.55,20.05,BEAR_PUT,11200.0,10950.0,75.8,22.2,53.6,75,4020.0,196.4,14730.0,113.63,14616.37,1,-8724.900000000003,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2020-10-06,2020-10-08,2020,11662.4,11834.6,19.71,BULL_CALL,11700.0,11950.0,41.25,1.8,39.45,75,2958.75,95.15,7136.25,67.87,7068.38,1,-1656.5200000000032,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2020-10-29,2020-11-05,2020,11670.8,12120.3,23.28,BEAR_PUT,11600.0,11350.0,142.9,64.95,77.95,75,5846.25,-77.95,-5846.25,59.78,-5906.03,0,-7562.550000000003,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2020-11-05,2020-11-12,2020,12120.3,12690.8,23.2,BULL_CALL,12150.0,12400.0,118.65,29.7,88.95,75,6671.25,161.05,12078.75,143.01,11935.74,1,4373.189999999997,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2020-11-17,2020-11-19,2020,12874.2,12771.7,19.7,BULL_CALL,12900.0,13150.0,52.55,3.3,49.25,75,3693.75,-49.25,-3693.75,49.95,-3743.7,0,629.489999999997,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2020-11-24,2020-11-26,2020,13055.15,12987.0,20.8,BULL_CALL,13100.0,13350.0,55.95,3.75,52.2,75,3915.0,-52.2,-3915.0,50.15,-3965.15,0,-3335.660000000003,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2020-12-01,2020-12-03,2020,13109.05,13133.9,19.82,BULL_CALL,13150.0,13400.0,69.75,5.9,63.85,75,4788.75,-63.85,-4788.75,50.99,-4839.74,0,-8175.400000000003,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2020-12-14,2020-12-17,2020,13558.15,13740.7,18.79,BULL_CALL,13600.0,13850.0,71.05,9.3,61.75,75,4631.25,78.95,5921.25,70.79,5850.46,1,-2324.9400000000032,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2020-12-21,2020-12-24,2020,13328.4,13749.25,18.62,BEAR_PUT,13300.0,13050.0,123.55,54.4,69.15,75,5186.25,-69.15,-5186.25,57.92,-5244.17,0,-7569.110000000003,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2020-12-28,2020-12-31,2020,13873.2,13981.75,19.97,BULL_CALL,13900.0,14150.0,83.75,9.5,74.25,75,5568.75,7.5,562.5,63.26,499.24,1,-7069.8700000000035,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2021-01-01,2021-01-07,2021,14018.5,14137.35,21.1,BULL_CALL,14050.0,14300.0,96.3,15.65,80.65,75,6048.75,6.7,502.5,65.18,437.32,1,-6632.550000000004,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2021-01-08,2021-01-14,2021,14347.25,14595.6,20.62,BULL_CALL,14400.0,14650.0,79.5,10.45,69.05,75,5178.75,126.55,9491.25,78.87,9412.38,1,2779.8299999999954,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2021-01-25,2021-01-28,2021,14238.9,13817.55,22.42,BEAR_PUT,14200.0,13950.0,77.3,21.05,56.25,75,4218.75,193.75,14531.25,111.41,14419.84,1,17199.669999999995,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2021-02-02,2021-02-04,2021,14647.85,14895.65,23.32,BULL_CALL,14700.0,14950.0,80.2,17.85,62.35,75,4676.25,133.3,9997.5,79.58,9917.92,1,27117.589999999997,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2021-02-11,2021-02-18,2021,15173.3,15118.95,23.95,BULL_CALL,15200.0,15450.0,132.85,39.85,93.0,75,6975.0,-93.0,-6975.0,57.02,-7032.02,0,20085.569999999996,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2021-02-22,2021-02-25,2021,14675.7,15097.35,22.25,BEAR_PUT,14650.0,14400.0,109.3,41.75,67.55,75,5066.25,-67.55,-5066.25,56.1,-5122.35,0,14963.219999999996,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2021-02-26,2021-03-04,2021,14529.15,15080.75,22.89,BEAR_PUT,14500.0,14250.0,184.85,95.15,89.7,75,6727.5,-89.7,-6727.5,64.49,-6791.99,0,8171.229999999996,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2021-04-08,2021-04-15,2021,14873.8,14581.45,20.25,BULL_CALL,14900.0,15150.0,145.85,46.45,99.4,75,7455.0,-99.4,-7455.0,58.23,-7513.23,0,657.9999999999964,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2021-05-10,2021-05-12,2021,14942.35,14696.5,20.82,BULL_CALL,15000.0,15250.0,63.25,4.7,58.55,75,4391.25,-58.55,-4391.25,50.58,-4441.83,0,-3783.8300000000036,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2021-05-18,2021-05-20,2021,15108.1,14906.05,19.61,BULL_CALL,15150.0,15400.0,65.75,7.0,58.75,75,4406.25,-58.75,-4406.25,50.9,-4457.15,0,-8240.980000000003,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2021-05-21,2021-05-27,2021,15175.3,15337.85,19.65,BULL_CALL,15250.0,15500.0,93.2,21.25,71.95,75,5396.25,15.9,1192.5,65.61,1126.89,1,-7114.090000000003,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2021-06-03,2021-06-10,2021,15690.35,15737.75,17.21,BULL_CALL,15750.0,16000.0,81.65,17.35,64.3,75,4822.5,-64.3,-4822.5,52.59,-4875.09,0,-11989.180000000004,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2021-06-11,2021-06-17,2021,15799.35,15691.4,15.0,BULL_CALL,15850.0,16100.0,65.65,7.1,58.55,75,4391.25,-58.55,-4391.25,50.91,-4442.16,0,-16431.340000000004,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2021-07-01,2021-07-08,2021,15680.0,15727.9,13.05,BEAR_PUT,15650.0,15400.0,73.6,15.45,58.15,50,2907.5,-58.15,-2907.5,50.43,-2957.93,0,-19389.270000000004,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2021-07-15,2021-07-22,2021,15924.2,15824.05,12.59,BULL_CALL,15950.0,16200.0,77.85,9.25,68.6,50,3430.0,-68.6,-3430.0,50.18,-3480.18,0,-22869.450000000004,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2021-08-03,2021-08-05,2021,16130.75,16294.6,12.81,BULL_CALL,16200.0,16450.0,31.5,3.15,28.35,50,1417.5,66.25,3312.5,57.08,3255.42,1,-19614.030000000006,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2021-08-12,2021-08-18,2021,16364.4,16568.85,12.71,BULL_CALL,16400.0,16650.0,62.5,6.95,55.55,50,2777.5,113.3,5665.0,65.11,5599.89,1,-14014.140000000007,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2021-08-24,2021-08-26,2021,16624.6,16636.9,13.69,BULL_CALL,16650.0,16900.0,41.95,2.1,39.85,50,1992.5,-39.85,-1992.5,48.63,-2041.13,0,-16055.270000000008,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2021-09-02,2021-09-09,2021,17234.15,17369.25,14.19,BULL_CALL,17300.0,17550.0,81.6,21.45,60.15,50,3007.5,9.1,455.0,57.41,397.59,1,-15657.680000000008,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2021-09-14,2021-09-16,2021,17380.0,17629.5,14.03,BULL_CALL,17450.0,17700.0,30.45,1.95,28.5,50,1425.0,151.0,7550.0,64.79,7485.21,1,-8172.4700000000075,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",0
2021-09-23,2021-09-30,2021,17822.95,17618.15,16.49,BULL_CALL,17850.0,18100.0,127.35,41.5,85.85,50,4292.5,-85.85,-4292.5,53.68,-4346.18,0,-12518.650000000009,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2021-10-08,2021-10-14,2021,17895.2,18338.55,16.16,BULL_CALL,17950.0,18200.0,84.4,15.85,68.55,50,3427.5,181.45,9072.5,90.65,8981.85,1,-3536.8000000000084,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2021-10-28,2021-11-03,2021,17857.25,17829.2,16.83,BEAR_PUT,17800.0,17550.0,116.85,50.3,66.55,50,3327.5,-66.55,-3327.5,53.89,-3381.39,0,-6918.190000000008,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2021-11-12,2021-11-18,2021,18102.75,17764.8,16.35,BULL_CALL,18150.0,18400.0,95.95,17.95,78.0,50,3900.0,-78.0,-3900.0,51.27,-3951.27,0,-10869.460000000008,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2021-11-18,2021-11-25,2021,17764.8,17536.25,14.98,BEAR_PUT,17700.0,17450.0,81.25,24.75,56.5,50,2825.0,107.25,5362.5,66.3,5296.2,1,-5573.260000000008,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2021-11-26,2021-12-02,2021,17026.45,17401.65,16.66,BEAR_PUT,17000.0,16750.0,150.6,75.15,75.45,50,3772.5,-75.45,-3772.5,56.45,-3828.95,0,-9402.210000000008,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2021-12-06,2021-12-09,2021,16912.25,17516.85,18.46,BEAR_PUT,16850.0,16600.0,96.1,34.5,61.6,50,3080.0,-61.6,-3080.0,52.28,-3132.28,0,-12534.490000000009,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2021-12-20,2021-12-23,2021,16614.2,17072.6,16.34,BEAR_PUT,16550.0,16300.0,107.5,49.8,57.7,50,2885.0,-57.7,-2885.0,53.57,-2938.57,0,-15473.060000000009,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2021-12-31,2022-01-06,2021,17354.05,17745.9,16.57,BULL_CALL,17400.0,17650.0,102.6,21.5,81.1,50,4055.0,168.9,8445.0,86.37,8358.63,1,-7114.430000000009,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2022-01-10,2022-01-13,2022,18003.3,18257.8,17.6,BULL_CALL,18050.0,18300.0,92.5,19.45,73.05,50,3652.5,134.75,6737.5,70.39,6667.11,1,-447.3200000000097,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2022-01-17,2022-01-20,2022,18308.1,17757.0,16.56,BULL_CALL,18350.0,18600.0,87.6,15.1,72.5,50,3625.0,-72.5,-3625.0,50.84,-3675.84,0,-4123.16000000001,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2022-01-21,2022-01-27,2022,17617.15,17110.15,17.79,BEAR_PUT,17550.0,17300.0,119.8,50.25,69.55,50,3477.5,180.45,9022.5,100.08,8922.42,1,4799.25999999999,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2022-01-27,2022-02-03,2022,17110.15,17560.2,21.36,BEAR_PUT,17050.0,16800.0,225.25,130.9,94.35,50,4717.5,-94.35,-4717.5,62.16,-4779.66,0,19.59999999999036,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2022-02-14,2022-02-17,2022,16842.8,17304.6,18.68,BEAR_PUT,16800.0,16550.0,156.65,82.3,74.35,50,3717.5,-74.35,-3717.5,57.07,-3774.57,0,-3754.97000000001,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2022-03-29,2022-03-31,2022,17325.3,17464.75,22.61,BULL_CALL,17400.0,17650.0,73.2,11.2,62.0,50,3100.0,2.75,137.5,56.12,81.38,1,-3673.5900000000097,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2022-04-01,2022-04-07,2022,17670.45,17639.55,20.56,BULL_CALL,17700.0,17950.0,122.9,32.15,90.75,50,4537.5,-90.75,-4537.5,52.97,-4590.47,0,-8264.06000000001,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2022-04-18,2022-04-21,2022,17173.65,17392.6,17.79,BEAR_PUT,17100.0,16850.0,87.2,28.25,58.95,50,2947.5,-58.95,-2947.5,51.63,-2999.13,0,-11263.19000000001,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2022-04-25,2022-04-28,2022,16953.95,17245.05,18.35,BEAR_PUT,16900.0,16650.0,117.15,46.0,71.15,50,3557.5,-71.15,-3557.5,53.64,-3611.14,0,-14874.330000000009,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2022-05-06,2022-05-12,2022,16411.25,15808.0,20.29,BEAR_PUT,16350.0,16100.0,153.45,77.5,75.95,50,3797.5,174.05,8702.5,115.21,8587.29,1,-6287.040000000008,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2022-05-27,2022-06-02,2022,16352.45,16628.0,22.72,BULL_CALL,16400.0,16650.0,127.8,42.2,85.6,50,4280.0,142.4,7120.0,74.72,7045.28,1,758.2399999999916,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2022-06-10,2022-06-16,2022,16201.8,15360.6,19.14,BEAR_PUT,16150.0,15900.0,123.6,49.0,74.6,50,3730.0,175.4,8770.0,142.63,8627.37,1,9385.609999999993,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2022-06-27,2022-06-30,2022,15832.05,15780.25,20.55,BULL_CALL,15900.0,16150.0,94.4,23.4,71.0,50,3550.0,-71.0,-3550.0,51.55,-3601.55,0,5784.059999999993,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2022-07-18,2022-07-21,2022,16278.5,16605.25,17.6,BULL_CALL,16350.0,16600.0,64.6,7.4,57.2,50,2860.0,192.8,9640.0,73.31,9566.69,1,15350.749999999993,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2022-07-28,2022-08-04,2022,16929.6,17382.0,18.13,BULL_CALL,17000.0,17250.0,109.7,33.1,76.6,50,3830.0,173.4,8670.0,91.69,8578.31,1,23929.05999999999,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2022-08-05,2022-08-11,2022,17397.5,17659.0,19.26,BULL_CALL,17450.0,17700.0,114.05,31.1,82.95,50,4147.5,126.05,6302.5,71.87,6230.63,1,30159.68999999999,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2022-08-29,2022-09-01,2022,17312.9,17542.8,18.22,BEAR_PUT,17250.0,17000.0,93.5,30.3,63.2,50,3160.0,-63.2,-3160.0,51.95,-3211.95,0,26947.73999999999,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2022-09-08,2022-09-15,2022,17798.75,17877.4,19.37,BULL_CALL,17850.0,18100.0,133.3,43.8,89.5,50,4475.0,-62.1,-3105.0,56.53,-3161.53,0,23786.209999999992,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2022-09-16,2022-09-22,2022,17530.85,17629.8,18.39,BEAR_PUT,17500.0,17250.0,142.45,60.9,81.55,50,4077.5,-81.55,-4077.5,55.33,-4132.83,0,19653.37999999999,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2022-09-23,2022-09-29,2022,17327.35,16818.1,18.82,BEAR_PUT,17300.0,17050.0,164.0,76.35,87.65,50,4382.5,162.35,8117.5,108.15,8009.35,1,27662.72999999999,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2022-10-18,2022-10-20,2022,17486.95,17563.95,18.42,BULL_CALL,17550.0,17800.0,61.1,5.75,55.35,50,2767.5,-41.4,-2070.0,50.73,-2120.73,0,25541.99999999999,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2022-10-27,2022-11-03,2022,17736.95,18052.7,16.88,BULL_CALL,17800.0,18050.0,114.9,32.15,82.75,50,4137.5,167.25,8362.5,76.07,8286.43,1,33828.42999999999,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2022-11-07,2022-11-10,2022,18202.8,18028.2,15.66,BULL_CALL,18250.0,18500.0,66.35,7.3,59.05,50,2952.5,-59.05,-2952.5,49.7,-3002.2,0,30826.229999999992,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2022-11-11,2022-11-17,2022,18349.7,18343.9,15.57,BULL_CALL,18400.0,18650.0,94.45,16.95,77.5,50,3875.0,-77.5,-3875.0,51.16,-3926.16,0,26900.069999999992,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2022-11-24,2022-12-01,2022,18484.1,18812.5,14.04,BULL_CALL,18550.0,18800.0,85.25,15.05,70.2,50,3510.0,179.8,8990.0,75.3,8914.7,1,35814.76999999999,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2022-12-09,2022-12-15,2022,18496.6,18414.9,13.4,BEAR_PUT,18450.0,18200.0,67.25,14.8,52.45,50,2622.5,-17.35,-867.5,53.42,-920.92,0,34893.84999999999,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2022-12-15,2022-12-22,2022,18414.9,18127.35,12.89,BEAR_PUT,18350.0,18100.0,82.25,25.05,57.2,50,2860.0,165.45,8272.5,71.77,8200.73,1,43094.57999999999,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2023-01-12,2023-01-19,2023,17858.2,18107.85,15.44,BEAR_PUT,17800.0,17550.0,103.35,36.75,66.6,50,3330.0,-66.6,-3330.0,52.64,-3382.64,0,39711.93999999999,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2023-01-27,2023-02-02,2023,17604.35,17610.4,14.66,BEAR_PUT,17550.0,17300.0,149.75,72.35,77.4,50,3870.0,-77.4,-3870.0,56.25,-3926.25,0,35785.68999999999,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2023-02-09,2023-02-16,2023,17893.45,18035.85,13.6,BULL_CALL,17950.0,18200.0,96.4,19.45,76.95,50,3847.5,8.9,445.0,59.28,385.72,1,36171.40999999999,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2023-03-13,2023-03-16,2023,17154.3,16985.6,13.41,BEAR_PUT,17100.0,16850.0,88.95,27.7,61.25,50,3062.5,53.15,2657.5,62.18,2595.32,1,38766.72999999999,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2023-03-24,2023-03-29,2023,16945.05,17080.7,14.49,BEAR_PUT,16900.0,16650.0,86.8,26.9,59.9,50,2995.0,-59.9,-2995.0,51.53,-3046.53,0,35720.19999999999,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2023-03-31,2023-04-06,2023,17359.75,17599.15,13.63,BULL_CALL,17400.0,17650.0,78.85,9.5,69.35,50,3467.5,129.8,6490.0,68.56,6421.44,1,42141.63999999999,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2023-04-27,2023-05-04,2023,17915.05,18255.8,11.65,BULL_CALL,17950.0,18200.0,78.6,9.05,69.55,50,3477.5,180.45,9022.5,79.99,8942.51,1,51084.149999999994,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2023-05-04,2023-05-11,2023,18255.8,18297.0,11.84,BULL_CALL,18300.0,18550.0,72.55,10.6,61.95,50,3097.5,-61.95,-3097.5,50.1,-3147.6,0,47936.549999999996,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2023-05-15,2023-05-18,2023,18398.85,18129.95,12.85,BULL_CALL,18450.0,18700.0,50.75,2.8,47.95,50,2397.5,-47.95,-2397.5,48.95,-2446.45,0,45490.1,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2023-05-26,2023-06-01,2023,18499.35,18487.75,12.52,BULL_CALL,18550.0,18800.0,64.95,6.2,58.75,50,2937.5,-58.75,-2937.5,49.59,-2987.09,0,42503.009999999995,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2023-06-16,2023-06-22,2023,18826.0,18771.25,11.08,BULL_CALL,18900.0,19150.0,58.8,5.15,53.65,50,2682.5,-53.65,-2682.5,49.34,-2731.84,0,39771.17,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2023-07-14,2023-07-20,2023,19564.5,19979.15,10.94,BULL_CALL,19600.0,19850.0,67.55,7.0,60.55,50,3027.5,189.45,9472.5,88.45,9384.05,1,49155.22,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2023-08-17,2023-08-24,2023,19365.25,19386.7,12.13,BEAR_PUT,19300.0,19050.0,66.6,16.0,50.6,50,2530.0,-50.6,-2530.0,50.24,-2580.24,0,46574.98,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2023-08-25,2023-08-31,2023,19265.8,19253.8,11.7,BEAR_PUT,19200.0,18950.0,69.25,14.9,54.35,50,2717.5,-54.35,-2717.5,50.26,-2767.76,0,43807.22,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2023-08-31,2023-09-07,2023,19253.8,19727.05,11.8,BEAR_PUT,19200.0,18950.0,50.9,14.8,36.1,50,1805.0,-36.1,-1805.0,49.68,-1854.68,0,41952.54,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2023-09-22,2023-09-28,2023,19674.25,19523.55,10.82,BEAR_PUT,19600.0,19350.0,50.45,11.7,38.75,50,1937.5,37.7,1885.0,56.52,1828.48,1,43781.020000000004,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2023-09-28,2023-10-05,2023,19523.55,19545.75,11.59,BEAR_PUT,19450.0,19200.0,67.4,23.35,44.05,50,2202.5,-44.05,-2202.5,50.71,-2253.21,0,41527.810000000005,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2023-10-17,2023-10-19,2023,19811.5,19624.7,11.07,BULL_CALL,19850.0,20100.0,48.95,2.95,46.0,50,2300.0,-46.0,-2300.0,48.9,-2348.9,0,39178.91,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2023-10-23,2023-10-26,2023,19281.75,18857.25,10.82,BEAR_PUT,19250.0,19000.0,77.7,14.3,63.4,50,3170.0,186.6,9330.0,90.86,9239.14,1,48418.05,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2023-11-13,2023-11-16,2023,19443.55,19765.2,11.11,BULL_CALL,19500.0,19750.0,41.45,3.1,38.35,50,1917.5,211.65,10582.5,73.54,10508.96,1,58927.01,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2023-11-21,2023-11-23,2023,19783.4,19802.0,12.15,BULL_CALL,19850.0,20100.0,42.85,3.45,39.4,50,1970.0,-39.4,-1970.0,48.74,-2018.74,0,56908.270000000004,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2023-11-28,2023-11-30,2023,19889.7,20133.15,11.33,BULL_CALL,19950.0,20200.0,51.85,1.65,50.2,50,2510.0,132.95,6647.5,65.77,6581.73,1,63490.0,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2023-12-08,2023-12-14,2023,20969.4,21182.7,12.67,BULL_CALL,21000.0,21250.0,110.5,29.25,81.25,50,4062.5,101.45,5072.5,69.23,5003.27,1,68493.27,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2023-12-14,2023-12-21,2023,21182.7,21255.05,12.07,BULL_CALL,21250.0,21500.0,133.75,41.0,92.75,50,4637.5,-87.7,-4385.0,54.31,-4439.31,0,64053.96000000001,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2024-01-12,2024-01-18,2024,21894.55,21462.25,12.77,BULL_CALL,21950.0,22200.0,116.9,31.05,85.85,50,4292.5,-85.85,-4292.5,52.72,-4345.22,0,59708.740000000005,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2024-01-18,2024-01-25,2024,21462.25,21352.6,15.08,BEAR_PUT,21400.0,21150.0,110.2,46.2,64.0,50,3200.0,-16.6,-830.0,57.8,-887.8,0,58820.94,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2024-02-02,2024-02-08,2024,21853.8,21717.95,14.46,BULL_CALL,21900.0,22150.0,146.85,54.0,92.85,50,4642.5,-92.85,-4642.5,55.04,-4697.54,0,54123.4,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2024-02-16,2024-02-22,2024,22040.7,22217.45,15.23,BULL_CALL,22100.0,22350.0,129.5,41.95,87.55,50,4377.5,29.9,1495.0,64.59,1430.41,1,55553.810000000005,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2024-02-22,2024-02-29,2024,22217.45,21982.8,15.93,BULL_CALL,22250.0,22500.0,162.8,60.85,101.95,50,5097.5,-101.95,-5097.5,55.96,-5153.46,0,50400.350000000006,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
2024-03-01,2024-03-07,2024,22338.75,22493.55,15.57,BULL_CALL,22400.0,22650.0,134.8,41.5,93.3,50,4665.0,0.25,12.5,62.52,-50.02,0,50350.33000000001,Candidate B,"10D Breakout Convex OTM Debit Spread (W250, Off50)",1
