trade_id,strategy,underlying,entry_date,expiry_date,spot_entry,spot_settle,atm_strike,lot_size,margin_required,net_credit_pts,max_loss_pts,gross_pnl,brokerage,stt,exchange_charges,gst,sebi_stamp,slippage,total_costs,net_pnl,exit_reason,is_winner,contracts_json,year,year_month
IRON_FLY_2026-01-28_2026-02-03,IRON_FLY,NIFTY,2026-01-28,2026-02-03,25342.75,25727.55,25350.0,65,20000.0,123.5,26.5,-1722.5,160.0,49.03,46.19,37.13,1.5,260.0,553.86,-2276.36,EXPIRY,False,"['long_pe:25200.0PE@181.35->0.0', 'short_pe:25350.0PE@252.05->0.0', 'short_ce:25350.0CE@217.8->377.5499999999993', 'long_ce:25500.0CE@165.0->227.54999999999927']",2026,2026-01
IRON_FLY_2026-02-04_2026-02-10,IRON_FLY,NIFTY,2026-02-04,2026-02-10,25776.0,25935.15,25800.0,65,20000.0,127.65,22.35,-487.5,160.0,26.43,26.67,33.61,0.86,260.0,507.57,-995.07,EXPIRY,False,"['long_pe:25650.0PE@179.95->0.0', 'short_pe:25800.0PE@236.0->0.0', 'short_ce:25800.0CE@170.6->135.15000000000146', 'long_ce:25950.0CE@99.0->0.0']",2026,2026-02
IRON_FLY_2026-02-11_2026-02-17,IRON_FLY,NIFTY,2026-02-11,2026-02-17,25953.85,25725.4,25950.0,65,20000.0,130.5,19.5,-1267.5,160.0,24.13,23.55,33.05,0.77,260.0,501.5,-1769.0,EXPIRY,False,"['long_pe:25800.0PE@65.0->74.59999999999854', 'short_pe:25950.0PE@118.0->224.59999999999854', 'short_ce:25950.0CE@160.0->0.0', 'long_ce:26100.0CE@82.5->0.0']",2026,2026-02
IRON_FLY_2026-02-18_2026-02-24,IRON_FLY,NIFTY,2026-02-18,2026-02-24,25819.35,25424.65,25800.0,65,20000.0,110.65,39.35,-2557.75,160.0,37.6,35.22,35.15,1.17,260.0,529.14,-3086.89,EXPIRY,False,"['long_pe:25650.0PE@115.4->225.34999999999854', 'short_pe:25800.0PE@164.8->375.34999999999854', 'short_ce:25800.0CE@132.0->0.0', 'long_ce:25950.0CE@70.75->0.0']",2026,2026-02
IRON_FLY_2026-02-25_2026-03-02,IRON_FLY,NIFTY,2026-02-25,2026-03-02,25482.5,24865.7,25500.0,65,20000.0,104.05,45.95,-2986.75,160.0,61.02,54.64,38.66,1.79,260.0,576.11,-3562.86,EXPIRY,False,"['long_pe:25350.0PE@122.7->484.2999999999993', 'short_pe:25500.0PE@159.0->634.2999999999993', 'short_ce:25500.0CE@174.4->0.0', 'long_ce:25650.0CE@106.65->0.0']",2026,2026-02
IRON_FLY_2026-03-04_2026-03-10,IRON_FLY,NIFTY,2026-03-04,2026-03-10,24480.5,24261.6,24500.0,65,20000.0,130.5,19.5,-1267.5,160.0,43.97,43.17,36.59,1.4,260.0,545.13,-1812.63,EXPIRY,False,"['long_pe:24350.0PE@245.75->88.40000000000146', 'short_pe:24500.0PE@266.0->238.40000000000146', 'short_ce:24500.0CE@300.0->0.0', 'long_ce:24650.0CE@189.75->0.0']",2026,2026-03
IRON_FLY_2026-03-11_2026-03-17,IRON_FLY,NIFTY,2026-03-11,2026-03-17,23866.85,23581.15,23850.0,65,20000.0,126.0,24.0,-1560.0,160.0,52.56,51.41,38.07,1.67,260.0,563.71,-2123.71,EXPIRY,False,"['long_pe:23700.0PE@90.05->118.84999999999854', 'short_pe:23850.0PE@120.0->268.84999999999854', 'short_ce:23850.0CE@540.05->0.0', 'long_ce:24000.0CE@444.0->0.0']",2026,2026-03
IRON_FLY_2026-03-18_2026-03-24,IRON_FLY,NIFTY,2026-03-18,2026-03-24,23777.8,22912.4,23800.0,65,20000.0,125.05,24.95,-1621.75,160.0,90.68,79.5,43.14,2.57,260.0,635.89,-2257.64,EXPIRY,False,"['long_pe:23650.0PE@248.0->737.5999999999985', 'short_pe:23800.0PE@321.05->887.5999999999985', 'short_ce:23800.0CE@152.0->0.0', 'long_ce:23950.0CE@100.0->0.0']",2026,2026-03
IRON_FLY_2026-03-27_2026-03-30,IRON_FLY,NIFTY,2026-03-27,2026-03-30,22819.6,22331.4,22800.0,65,20000.0,107.9,42.1,-2736.5,160.0,66.2,62.39,40.05,2.04,260.0,590.69,-3327.19,EXPIRY,False,"['long_pe:22650.0PE@85.0->318.59999999999854', 'short_pe:22800.0PE@121.2->468.59999999999854', 'short_ce:22800.0CE@499.05->0.0', 'long_ce:22950.0CE@427.35->0.0']",2026,2026-03
IRON_FLY_2026-04-01_2026-04-07,IRON_FLY,NIFTY,2026-04-01,2026-04-07,22679.4,23123.65,22700.0,65,20000.0,-12.65,162.65,-10572.25,160.0,63.07,63.91,40.33,2.2,260.0,589.5,-11161.75,EXPIRY,False,"['long_pe:22550.0PE@301.0->0.0', 'short_pe:22700.0PE@298.25->0.0', 'short_ce:22700.0CE@329.95->423.65000000000146', 'long_ce:22850.0CE@339.85->273.65000000000146']",2026,2026-04
IRON_FLY_2026-04-08_2026-04-13,IRON_FLY,NIFTY,2026-04-08,2026-04-13,23997.35,23842.65,24000.0,65,20000.0,144.3,5.7,-370.5,160.0,36.23,36.3,35.35,1.17,260.0,529.04,-899.54,EXPIRY,False,"['long_pe:23850.0PE@300.0->7.349999999998545', 'short_pe:24000.0PE@391.2->157.34999999999854', 'short_ce:24000.0CE@157.0->0.0', 'long_ce:24150.0CE@103.9->0.0']",2026,2026-04
IRON_FLY_2026-04-15_2026-04-21,IRON_FLY,NIFTY,2026-04-15,2026-04-21,24231.3,24576.6,24250.0,65,20000.0,109.65,40.35,-2622.75,160.0,43.09,41.53,36.29,1.37,260.0,542.28,-3165.03,EXPIRY,False,"['long_pe:24100.0PE@224.5->0.0', 'short_pe:24250.0PE@257.6->0.0', 'short_ce:24250.0CE@184.55->326.59999999999854', 'long_ce:24400.0CE@108.0->176.59999999999854']",2026,2026-04
IRON_FLY_2026-04-22_2026-04-28,IRON_FLY,NIFTY,2026-04-22,2026-04-28,24378.1,23995.7,24400.0,65,20000.0,128.0,22.0,-1430.0,160.0,53.42,50.0,37.82,1.62,260.0,562.87,-1992.87,EXPIRY,False,"['long_pe:24250.0PE@140.0->254.29999999999927', 'short_pe:24400.0PE@210.0->404.2999999999993', 'short_ce:24400.0CE@294.0->0.0', 'long_ce:24550.0CE@236.0->0.0']",2026,2026-04
IRON_FLY_2026-04-29_2026-05-05,IRON_FLY,NIFTY,2026-04-29,2026-05-05,24177.65,24032.8,24200.0,65,20000.0,126.95,23.05,-1498.25,160.0,28.06,28.53,33.95,0.94,260.0,511.47,-2009.72,EXPIRY,False,"['long_pe:24050.0PE@193.3->17.200000000000728', 'short_pe:24200.0PE@270.2->167.20000000000073', 'short_ce:24200.0CE@140.0->0.0', 'long_ce:24350.0CE@89.95->0.0']",2026,2026-04
IRON_FLY_2026-05-06_2026-05-12,IRON_FLY,NIFTY,2026-05-06,2026-05-12,24330.95,23379.55,24350.0,65,20000.0,133.7,16.3,-1059.5,160.0,90.56,77.76,42.82,2.5,260.0,633.65,-1693.15,EXPIRY,False,"['long_pe:24200.0PE@153.0->820.4500000000007', 'short_pe:24350.0PE@241.0->970.4500000000007', 'short_ce:24350.0CE@126.7->0.0', 'long_ce:24500.0CE@81.0->0.0']",2026,2026-05
IRON_FLY_2026-05-13_2026-05-19,IRON_FLY,NIFTY,2026-05-13,2026-05-19,23412.6,23618.0,23400.0,65,20000.0,159.0,0.0,585.0,160.0,37.51,36.11,35.31,1.15,260.0,530.07,54.93,EXPIRY,True,"['long_pe:23250.0PE@153.0->0.0', 'short_pe:23400.0PE@220.0->0.0', 'short_ce:23400.0CE@272.0->218.0', 'long_ce:23550.0CE@180.0->68.0']",2026,2026-05
IRON_FLY_2026-05-20_2026-05-26,IRON_FLY,NIFTY,2026-05-20,2026-05-26,23659.0,23913.7,23650.0,65,20000.0,130.65,19.35,-1257.75,160.0,38.42,37.2,35.51,1.21,260.0,532.35,-1790.1,EXPIRY,False,"['long_pe:23500.0PE@232.0->0.0', 'short_pe:23650.0PE@322.0->0.0', 'short_ce:23650.0CE@127.0->263.7000000000007', 'long_ce:23800.0CE@86.35->113.70000000000073']",2026,2026-05
IRON_FLY_2026-05-27_2026-06-02,IRON_FLY,NIFTY,2026-05-27,2026-06-02,23907.15,23483.55,23900.0,65,20000.0,167.15,0.0,1114.75,160.0,46.54,41.66,36.31,1.32,260.0,545.83,568.92,EXPIRY,True,"['long_pe:23750.0PE@104.9->266.4500000000007', 'short_pe:23900.0PE@178.0->416.4500000000007', 'short_ce:23900.0CE@205.0->0.0', 'long_ce:24050.0CE@110.95->0.0']",2026,2026-05
IRON_FLY_2026-06-03_2026-06-09,IRON_FLY,NIFTY,2026-06-03,2026-06-09,23405.6,23242.1,23400.0,65,20000.0,107.55,42.45,-2759.25,160.0,22.75,24.01,33.13,0.81,260.0,500.7,-3259.95,EXPIRY,False,"['long_pe:23250.0PE@78.0->7.900000000001455', 'short_pe:23400.0PE@103.2->157.90000000000146', 'short_ce:23400.0CE@237.0->0.0', 'long_ce:23550.0CE@154.65->0.0']",2026,2026-06
IRON_FLY_2026-06-10_2026-06-16,IRON_FLY,NIFTY,2026-06-10,2026-06-16,23214.95,23989.15,23200.0,65,20000.0,142.4,7.6,-494.0,160.0,77.22,67.08,40.9,2.15,260.0,607.34,-1101.34,EXPIRY,False,"['long_pe:23050.0PE@89.6->0.0', 'short_pe:23200.0PE@150.0->0.0', 'short_ce:23200.0CE@239.0->789.1500000000015', 'long_ce:23350.0CE@157.0->639.1500000000015']",2026,2026-06
IRON_FLY_2026-06-17_2026-06-23,IRON_FLY,NIFTY,2026-06-17,2026-06-23,24085.7,23824.1,24100.0,65,20000.0,114.85,35.15,-2284.75,160.0,31.28,30.38,34.28,1.01,260.0,516.94,-2801.69,EXPIRY,False,"['long_pe:23950.0PE@139.0->125.90000000000146', 'short_pe:24100.0PE@203.85->275.90000000000146', 'short_ce:24100.0CE@120.0->0.0', 'long_ce:24250.0CE@70.0->0.0']",2026,2026-06
IRON_FLY_2026-06-29_2026-06-30,IRON_FLY,NIFTY,2026-06-29,2026-06-30,23946.25,23865.75,23950.0,65,20000.0,127.6,22.4,2817.75,160.0,15.04,13.63,31.26,0.39,260.0,480.33,2337.42,EXPIRY,True,"['long_pe:23800.0PE@21.8->0.0', 'short_pe:23950.0PE@42.4->84.25', 'short_ce:23950.0CE@189.0->0.0', 'long_ce:24100.0CE@82.0->0.0']",2026,2026-06
IRON_FLY_2026-07-01_2026-07-07,IRON_FLY,NIFTY,2026-07-01,2026-07-07,24005.85,24398.7,24000.0,65,20000.0,115.65,34.35,-2232.75,160.0,41.01,38.08,35.67,1.25,260.0,536.01,-2768.76,EXPIRY,False,"['long_pe:23850.0PE@120.1->0.0', 'short_pe:24000.0PE@180.0->0.0', 'short_ce:24000.0CE@140.0->398.7000000000007', 'long_ce:24150.0CE@84.25->248.70000000000073']",2026,2026-07
IRON_FLY_2026-07-08_2026-07-14,IRON_FLY,NIFTY,2026-07-08,2026-07-14,23882.05,24052.05,23900.0,65,20000.0,145.7,4.3,-279.5,160.0,27.86,27.97,33.84,0.9,260.0,510.58,-790.08,EXPIRY,False,"['long_pe:23750.0PE@14.0->0.0', 'short_pe:23900.0PE@25.0->0.0', 'short_ce:23900.0CE@401.1->152.04999999999927', 'long_ce:24050.0CE@266.4->2.0499999999992724']",2026,2026-07
IRON_FLY_2026-07-15_2026-07-21,IRON_FLY,NIFTY,2026-07-15,2026-07-21,24078.5,24187.7,24100.0,65,20000.0,138.7,11.3,3315.0,160.0,23.08,21.42,32.66,0.64,260.0,497.79,2817.21,EXPIRY,True,"['long_pe:23950.0PE@143.0->0.0', 'short_pe:24100.0PE@205.0->0.0', 'short_ce:24100.0CE@150.0->87.70000000000073', 'long_ce:24250.0CE@73.3->0.0']",2026,2026-07
IRON_FLY_2026-07-22_2026-07-28,IRON_FLY,NIFTY,2026-07-22,2026-07-28,23996.25,23985.35,24000.0,65,20000.0,135.35,14.65,7845.5,160.0,21.92,18.0,32.05,0.46,260.0,492.43,7353.07,EXPIRY,True,"['long_pe:23850.0PE@53.95->0.0', 'short_pe:24000.0PE@98.55->14.650000000001455', 'short_ce:24000.0CE@238.75->0.0', 'long_ce:24150.0CE@148.0->0.0']",2026,2026-07
IRON_FLY_2026-07-29_2026-08-04,IRON_FLY,NIFTY,2026-07-29,2026-08-04,24250.2,24614.9,24250.0,65,20000.0,104.95,45.05,-2928.25,160.0,35.13,33.11,34.77,1.1,260.0,524.11,-3452.36,EXPIRY,False,"['long_pe:24100.0PE@118.0->0.0', 'short_pe:24250.0PE@179.4->0.0', 'short_ce:24250.0CE@92.5->364.90000000000146', 'long_ce:24400.0CE@48.95->214.90000000000146']",2026,2026-07
IRON_FLY_2026-08-05_2026-08-11,IRON_FLY,NIFTY,2026-08-05,2026-08-11,24624.65,24471.7,24600.0,65,20000.0,133.0,17.0,305.5,160.0,18.0,17.85,32.02,0.57,260.0,488.44,-182.94,EXPIRY,False,"['long_pe:24450.0PE@73.95->0.0', 'short_pe:24600.0PE@127.95->128.29999999999927', 'short_ce:24600.0CE@149.0->0.0', 'long_ce:24750.0CE@70.0->0.0']",2026,2026-08
IRON_FLY_2026-08-12_2026-08-18,IRON_FLY,NIFTY,2026-08-12,2026-08-18,24435.95,24154.9,24450.0,65,20000.0,154.55,0.0,295.75,160.0,31.74,29.24,34.07,0.93,260.0,515.99,-220.24,EXPIRY,False,"['long_pe:24300.0PE@59.0->145.09999999999854', 'short_pe:24450.0PE@109.0->295.09999999999854', 'short_ce:24450.0CE@198.0->0.0', 'long_ce:24600.0CE@93.45->0.0']",2026,2026-08
IRON_FLY_2026-08-19_2026-08-25,IRON_FLY,NIFTY,2026-08-19,2026-08-25,24078.3,24334.55,24100.0,65,20000.0,131.85,18.15,-1179.75,160.0,25.37,24.58,33.23,0.8,260.0,503.99,-1683.74,EXPIRY,False,"['long_pe:23950.0PE@45.75->0.0', 'short_pe:24100.0PE@93.0->0.0', 'short_ce:24100.0CE@191.6->234.54999999999927', 'long_ce:24250.0CE@107.0->84.54999999999927']",2026,2026-08
IRON_FLY_2026-08-26_2026-09-01,IRON_FLY,NIFTY,2026-08-26,2026-09-01,24207.75,24055.8,24200.0,65,20000.0,120.55,29.45,-1537.25,160.0,18.58,19.35,32.29,0.64,260.0,490.87,-2028.12,EXPIRY,False,"['long_pe:24050.0PE@20.0->0.0', 'short_pe:24200.0PE@42.9->144.20000000000073', 'short_ce:24200.0CE@243.0->0.0', 'long_ce:24350.0CE@145.35->0.0']",2026,2026-08
IRON_FLY_2026-09-02_2026-09-08,IRON_FLY,NIFTY,2026-09-02,2026-09-08,23914.45,23635.1,23900.0,65,20000.0,80.65,69.35,-4507.75,160.0,23.67,24.06,33.14,0.84,260.0,501.71,-5009.46,EXPIRY,False,"['long_pe:23750.0PE@70.15->114.90000000000146', 'short_pe:23900.0PE@120.0->264.90000000000146', 'short_ce:23900.0CE@100.6->0.0', 'long_ce:24050.0CE@69.8->0.0']",2026,2026-09
IRON_FLY_2026-09-09_2026-09-15,IRON_FLY,NIFTY,2026-09-09,2026-09-15,23431.5,23118.6,23450.0,65,20000.0,110.9,39.1,-2541.5,160.0,33.97,32.3,34.62,1.07,260.0,521.96,-3063.46,EXPIRY,False,"['long_pe:23300.0PE@30.15->181.40000000000146', 'short_pe:23450.0PE@74.5->331.40000000000146', 'short_ce:23450.0CE@221.4->0.0', 'long_ce:23600.0CE@154.85->0.0']",2026,2026-09
IRON_CONDOR_2020-01-31_2020-02-06,IRON_CONDOR,NIFTY,2020-01-31,2020-02-06,10600.0,12137.95,10600.0,75,20000.0,97.95,2.05,-153.75,160.0,192.26,207.35,66.2,6.64,300.0,932.46,-1086.21,EXPIRY,False,"['long_pe:10400.0PE@1.45->0.0', 'short_pe:10500.0PE@1.65->0.0', 'short_ce:10700.0CE@1424.1->1437.9500000000007', 'long_ce:10800.0CE@1326.35->1337.9500000000007']",2020,2020-01
IRON_CONDOR_2020-02-24_2020-02-27,IRON_CONDOR,NIFTY,2020-02-24,2020-02-27,10450.0,11633.3,10450.0,75,20000.0,-3.7,103.7,-7777.5,160.0,169.8,201.82,65.2,6.57,300.0,903.39,-8680.89,EXPIRY,False,"['long_pe:10250.0PE@1.05->0.0', 'short_pe:10350.0PE@0.45->0.0', 'short_ce:10550.0CE@1655.3->1083.2999999999993', 'long_ce:10650.0CE@1658.4->983.2999999999993']",2020,2020-02
IRON_CONDOR_2020-02-28_2020-03-05,IRON_CONDOR,NIFTY,2020-02-28,2020-03-05,10350.0,11269.0,10350.0,75,20000.0,27.45,72.55,-5441.25,160.0,141.05,174.47,60.27,5.66,300.0,841.45,-6282.7,EXPIRY,False,"['long_pe:10150.0PE@3.0->0.0', 'short_pe:10250.0PE@3.05->0.0', 'short_ce:10450.0CE@1567.95->819.0', 'long_ce:10550.0CE@1540.55->719.0']",2020,2020-02
IRON_CONDOR_2020-03-13_2020-03-19,IRON_CONDOR,NIFTY,2020-03-13,2020-03-19,12950.0,8263.45,12950.0,75,20000.0,86.35,13.65,-1023.75,160.0,448.65,381.87,97.67,12.24,300.0,1400.43,-2424.18,EXPIRY,False,"['long_pe:12750.0PE@440.3->4486.549999999999', 'short_pe:12850.0PE@507.75->4586.549999999999', 'short_ce:13050.0CE@90.45->0.0', 'long_ce:13150.0CE@71.55->0.0']",2020,2020-03
IRON_CONDOR_2020-03-20_2020-03-26,IRON_CONDOR,NIFTY,2020-03-20,2020-03-26,13550.0,8641.45,13550.0,75,343607.0624999999,-3883.85,3983.85,-298788.75,160.0,495.71,589.39,135.1,23.34,300.0,1703.54,-300492.29,EXPIRY,False,"['long_pe:13350.0PE@5041.0->4708.549999999999', 'short_pe:13450.0PE@1149.3->4808.549999999999', 'short_ce:13650.0CE@8.75->0.0', 'long_ce:13750.0CE@0.9->0.0']",2020,2020-03
IRON_CONDOR_2020-04-24_2020-04-30,IRON_CONDOR,NIFTY,2020-04-24,2020-04-30,6450.0,9859.9,6450.0,75,20000.0,238.35,0.0,10376.25,160.0,370.83,347.4,91.46,10.96,300.0,1280.65,9095.6,EXPIRY,True,"['long_pe:6250.0PE@2.05->0.0', 'short_pe:6350.0PE@169.5->0.0', 'short_ce:6550.0CE@1321.75->3309.8999999999996', 'long_ce:6650.0CE@1250.85->3209.8999999999996']",2020,2020-04
IRON_CONDOR_2020-06-05_2020-06-11,IRON_CONDOR,NIFTY,2020-06-05,2020-06-11,7600.0,9902.0,7600.0,75,20000.0,61.55,38.45,-2883.75,160.0,294.57,315.11,85.63,10.13,300.0,1165.44,-4049.19,EXPIRY,False,"['long_pe:7400.0PE@0.6->0.0', 'short_pe:7500.0PE@0.75->0.0', 'short_ce:7700.0CE@2079.5->2202.0', 'long_ce:7800.0CE@2018.1->2102.0']",2020,2020-06
IRON_CONDOR_2020-06-12_2020-06-18,IRON_CONDOR,NIFTY,2020-06-12,2020-06-18,7600.0,10091.65,7600.0,75,20000.0,63.5,36.5,-2737.5,160.0,306.38,319.7,86.46,10.27,300.0,1182.82,-3920.32,EXPIRY,False,"['long_pe:7400.0PE@1.0->0.0', 'short_pe:7500.0PE@3.9->0.0', 'short_ce:7700.0CE@1948.9->2391.6499999999996', 'long_ce:7800.0CE@1888.3->2291.6499999999996']",2020,2020-06
IRON_CONDOR_2020-06-26_2020-07-02,IRON_CONDOR,NIFTY,2020-06-26,2020-07-02,7600.0,10551.7,7600.0,75,20000.0,-100.6,200.6,-15045.0,160.0,350.65,362.18,94.12,11.82,300.0,1278.76,-16323.76,EXPIRY,False,"['long_pe:7400.0PE@0.4->0.0', 'short_pe:7500.0PE@2.95->0.0', 'short_ce:7700.0CE@1974.1->2851.7000000000007', 'long_ce:7800.0CE@2077.25->2751.7000000000007']",2020,2020-06
IRON_CONDOR_2020-09-25_2020-10-01,IRON_CONDOR,NIFTY,2020-09-25,2020-10-01,9550.0,11416.95,9550.0,75,20000.0,-6.8,106.8,-8010.0,160.0,235.42,255.66,74.91,8.3,300.0,1034.29,-9044.29,EXPIRY,False,"['long_pe:9350.0PE@2.2->0.0', 'short_pe:9450.0PE@2.55->0.0', 'short_ce:9650.0CE@1685.85->1766.9500000000007', 'long_ce:9750.0CE@1693.0->1666.9500000000007']",2020,2020-09
IRON_CONDOR_2020-10-05_2020-10-08,IRON_CONDOR,NIFTY,2020-10-05,2020-10-08,9550.0,11834.6,9550.0,75,20000.0,-122.8,222.8,-16710.0,160.0,266.88,279.01,79.12,9.18,300.0,1094.2,-17804.2,EXPIRY,False,"['long_pe:9350.0PE@1.0->0.0', 'short_pe:9450.0PE@0.7->0.0', 'short_ce:9650.0CE@1523.5->2184.6000000000004', 'long_ce:9750.0CE@1646.0->2084.6000000000004']",2020,2020-10
IRON_CONDOR_2020-10-23_2020-10-29,IRON_CONDOR,NIFTY,2020-10-23,2020-10-29,9950.0,11670.8,9950.0,75,20000.0,103.25,0.0,243.75,160.0,229.72,253.37,74.5,8.1,300.0,1025.69,-781.94,EXPIRY,False,"['long_pe:9750.0PE@2.4->0.0', 'short_pe:9850.0PE@2.4->0.0', 'short_ce:10050.0CE@1856.65->1620.7999999999993', 'long_ce:10150.0CE@1753.4->1520.7999999999993']",2020,2020-10
IRON_CONDOR_2020-10-30_2020-11-05,IRON_CONDOR,NIFTY,2020-10-30,2020-11-05,10050.0,12120.3,10050.0,75,20000.0,79.45,20.55,-1541.25,160.0,249.54,259.76,75.65,8.34,300.0,1053.29,-2594.54,EXPIRY,False,"['long_pe:9850.0PE@3.0->0.0', 'short_pe:9950.0PE@2.2->0.0', 'short_ce:10150.0CE@1580.75->1970.2999999999993', 'long_ce:10250.0CE@1500.5->1870.2999999999993']",2020,2020-10
IRON_CONDOR_2020-11-27_2020-12-03,IRON_CONDOR,NIFTY,2020-11-27,2020-12-03,10100.0,13133.9,10100.0,75,20000.0,78.4,21.6,-1620.0,160.0,332.38,320.08,86.53,10.27,300.0,1209.26,-2829.26,EXPIRY,False,"['long_pe:9900.0PE@0.85->0.0', 'short_pe:10000.0PE@0.8->0.0', 'short_ce:10200.0CE@1422.25->2933.8999999999996', 'long_ce:10300.0CE@1343.8->2833.8999999999996']",2020,2020-11
IRON_CONDOR_2020-12-11_2020-12-17,IRON_CONDOR,NIFTY,2020-12-11,2020-12-17,10750.0,13740.7,10750.0,75,20000.0,67.55,32.45,-2433.75,160.0,315.5,296.71,82.31,9.53,300.0,1164.05,-3597.8,EXPIRY,False,"['long_pe:10550.0PE@2.15->0.0', 'short_pe:10650.0PE@0.25->0.0', 'short_ce:10850.0CE@1148.95->2890.7000000000007', 'long_ce:10950.0CE@1079.5->2790.7000000000007']",2020,2020-12
IRON_CONDOR_2020-12-18_2020-12-24,IRON_CONDOR,NIFTY,2020-12-18,2020-12-24,10450.0,13749.25,10450.0,75,20000.0,182.25,0.0,6168.75,160.0,367.85,353.03,92.47,11.2,300.0,1284.55,4884.2,EXPIRY,True,"['long_pe:10250.0PE@0.65->0.0', 'short_pe:10350.0PE@102.85->0.0', 'short_ce:10550.0CE@1546.05->3199.25', 'long_ce:10650.0CE@1466.0->3099.25']",2020,2020-12
IRON_CONDOR_2021-01-29_2021-02-04,IRON_CONDOR,NIFTY,2021-01-29,2021-02-04,12350.0,14895.65,12350.0,75,23253.00000000001,-169.6,269.6,-20220.0,160.0,271.09,267.93,77.12,8.88,300.0,1085.03,-21305.03,EXPIRY,False,"['long_pe:12150.0PE@236.9->0.0', 'short_pe:12250.0PE@2.8->0.0', 'short_ce:12450.0CE@1089.2->2445.6499999999996', 'long_ce:12550.0CE@1024.7->2345.6499999999996']",2021,2021-01
IRON_CONDOR_2021-02-05_2021-02-11,IRON_CONDOR,NIFTY,2021-02-05,2021-02-11,12350.0,15173.3,12350.0,75,20000.0,72.6,27.4,-2055.0,160.0,308.83,298.4,82.62,9.58,300.0,1159.43,-3214.43,EXPIRY,False,"['long_pe:12150.0PE@1.45->0.0', 'short_pe:12250.0PE@1.95->0.0', 'short_ce:12450.0CE@1339.75->2723.2999999999993', 'long_ce:12550.0CE@1267.65->2623.2999999999993']",2021,2021-02
IRON_CONDOR_2021-03-05_2021-03-10,IRON_CONDOR,NIFTY,2021-03-05,2021-03-10,12850.0,15174.8,12850.0,75,20000.0,-60.45,160.45,-12033.75,160.0,268.02,275.5,78.49,9.0,300.0,1091.0,-13124.75,EXPIRY,False,"['long_pe:12650.0PE@137.3->0.0', 'short_pe:12750.0PE@2.2->0.0', 'short_ce:12950.0CE@1466.05->2224.7999999999993', 'long_ce:13050.0CE@1391.4->2124.7999999999993']",2021,2021-03
IRON_CONDOR_2021-03-12_2021-03-18,IRON_CONDOR,NIFTY,2021-03-12,2021-03-18,12850.0,14557.85,12850.0,75,20000.0,82.65,17.35,-1301.25,160.0,221.05,241.25,72.31,7.74,300.0,1002.35,-2303.6,EXPIRY,False,"['long_pe:12650.0PE@0.7->0.0', 'short_pe:12750.0PE@2.4->0.0', 'short_ce:12950.0CE@1697.7->1607.8500000000004', 'long_ce:13050.0CE@1616.75->1507.8500000000004']",2021,2021-03
IRON_CONDOR_2021-03-26_2021-04-01,IRON_CONDOR,NIFTY,2021-03-26,2021-04-01,16350.0,14867.35,16350.0,75,20000.0,-31.95,131.95,-9896.25,160.0,195.01,220.77,68.62,7.21,300.0,951.61,-10847.86,EXPIRY,False,"['long_pe:16150.0PE@1623.4->1282.6499999999996', 'short_pe:16250.0PE@1593.05->1382.6499999999996', 'short_ce:16450.0CE@1.9->0.0', 'long_ce:16550.0CE@3.5->0.0']",2021,2021-03
IRON_CONDOR_2021-04-05_2021-04-08,IRON_CONDOR,NIFTY,2021-04-05,2021-04-08,16450.0,14873.8,16450.0,75,20000.0,78.2,21.8,-1635.0,160.0,204.67,225.07,69.39,7.23,300.0,966.36,-2601.36,EXPIRY,False,"['long_pe:16250.0PE@1534.6->1376.2000000000007', 'short_pe:16350.0PE@1611.6->1476.2000000000007', 'short_ce:16550.0CE@2.25->0.0', 'long_ce:16650.0CE@1.05->0.0']",2021,2021-04
IRON_CONDOR_2021-04-09_2021-04-15,IRON_CONDOR,NIFTY,2021-04-09,2021-04-15,16150.0,14581.45,16150.0,75,20000.0,120.45,0.0,1533.75,160.0,184.29,191.45,63.33,6.1,300.0,905.18,628.57,EXPIRY,True,"['long_pe:15950.0PE@1072.6->1368.5499999999993', 'short_pe:16050.0PE@1193.05->1468.5499999999993', 'short_ce:16250.0CE@1.35->0.0', 'long_ce:16350.0CE@1.35->0.0']",2021,2021-04
IRON_CONDOR_2021-04-16_2021-04-22,IRON_CONDOR,NIFTY,2021-04-16,2021-04-22,16550.0,14406.15,16550.0,75,20000.0,75.35,24.65,-1848.75,160.0,253.18,260.22,75.73,8.35,300.0,1057.48,-2906.23,EXPIRY,False,"['long_pe:16350.0PE@1436.35->1943.8500000000004', 'short_pe:16450.0PE@1511.5->2043.8500000000004', 'short_ce:16650.0CE@1.9->0.0', 'long_ce:16750.0CE@1.7->0.0']",2021,2021-04
IRON_CONDOR_2021-04-23_2021-04-29,IRON_CONDOR,NIFTY,2021-04-23,2021-04-29,16250.0,14894.9,16250.0,75,20000.0,79.9,20.1,-1507.5,160.0,191.98,221.29,68.71,7.1,300.0,949.08,-2456.58,EXPIRY,False,"['long_pe:16050.0PE@1704.65->1155.1000000000004', 'short_pe:16150.0PE@1783.45->1255.1000000000004', 'short_ce:16350.0CE@1.9->0.0', 'long_ce:16450.0CE@0.8->0.0']",2021,2021-04
